,Total Yards,Made,Quarter,Time,Down,Kicker id,Kicker Name,Kicking Team,Weather_Condition,Humidity,Temperature,Wind,Stadium,Grass Type,Stadium Type
1592,49,1,2,00:21,4,00-0025944,S.Hauschka,SEA,Fair,89,39,,CenturyLink Field,Fieldturf,Open
1593,33,1,2,11:37,4,00-0026858,G.Gano,WAS,Fair,57,56,,FedExField,Grass,Open
1594,45,1,2,03:12,4,00-0025565,N.Folk,NYJ,Fair,57,56,,FedExField,Grass,Open
1595,23,1,2,00:24,4,00-0026858,G.Gano,WAS,Fair,57,56,,FedExField,Grass,Open
1596,51,1,3,06:41,4,00-0025565,N.Folk,NYJ,Fair,57,56,,FedExField,Grass,Open
1597,40,0,3,04:24,4,00-0025565,N.Folk,NYJ,Fair,57,56,,FedExField,Grass,Open
1598,46,1,4,07:56,4,00-0026858,G.Gano,WAS,Fair,57,56,,FedExField,Grass,Open
1599,43,1,4,02:04,4,00-0026858,G.Gano,WAS,Fair,57,56,,FedExField,Grass,Open
1600,32,1,2,09:49,4,00-0023252,R.Gould,CHI,Light Drizzle,86,41,,Soldier Field,Grass,Open
1601,21,1,3,06:20,4,00-0026968,R.Succop,KC,Light Drizzle,86,41,,Soldier Field,Grass,Open
1602,41,0,3,00:23,4,00-0023252,R.Gould,CHI,Light Drizzle,86,41,,Soldier Field,Grass,Open
1603,48,1,1,12:31,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,41,58,,New Era Field,A-Turf Titan,Open
1604,27,1,2,06:51,4,00-0023635,D.Rayner,BUF,Mostly Cloudy,41,58,,New Era Field,A-Turf Titan,Open
1605,27,1,3,06:48,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,41,58,,New Era Field,A-Turf Titan,Open
1606,44,1,4,09:00,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,41,58,,New Era Field,A-Turf Titan,Open
1607,48,1,1,10:17,4,00-0026003,D.Carpenter,MIA,Partly Cloudy,54,80,,Hard Rock Stadium,Grass,Open
1608,33,1,1,01:35,4,00-0026003,D.Carpenter,MIA,Partly Cloudy,54,80,,Hard Rock Stadium,Grass,Open
1609,34,0,2,04:41,4,00-0020972,B.Cundiff,BAL,Light Rain,86,51,,FirstEnergy Stadium,Kentucky Bluegrass,Open
1610,41,0,2,01:04,4,00-0020972,B.Cundiff,BAL,Light Rain,86,51,,FirstEnergy Stadium,Kentucky Bluegrass,Open
1611,21,1,2,00:17,4,00-0020972,B.Cundiff,BAL,Light Rain,86,51,,FirstEnergy Stadium,Kentucky Bluegrass,Open
1612,21,1,3,05:59,4,00-0004091,P.Dawson,CLE,Light Rain,86,51,,FirstEnergy Stadium,Kentucky Bluegrass,Open
1613,50,0,4,12:54,4,00-0023001,S.Suisham,PIT,Partly Cloudy,30,60,,Heinz Field,Desso Grassmaster,Open
1614,39,1,1,05:56,4,00-0009028,J.Kasay,NO,Slight Chance Rain Showers,,65/79,,Mercedes-Benz Superdome,Fieldturf,Dome
1615,31,1,3,09:15,4,00-0006800,J.Hanson,DET,Slight Chance Rain Showers,,65/79,,Mercedes-Benz Superdome,Fieldturf,Dome
1616,55,0,4,12:42,4,00-0006800,J.Hanson,DET,Slight Chance Rain Showers,,65/79,,Mercedes-Benz Superdome,Fieldturf,Dome
1617,50,1,1,01:29,4,00-0026138,C.Barth,TB,Partly Cloudy,43,78,,Raymond James Stadium,Grass,Open
1618,47,1,2,10:58,4,00-0026138,C.Barth,TB,Partly Cloudy,43,78,,Raymond James Stadium,Grass,Open
1619,46,1,2,04:32,4,00-0026138,C.Barth,TB,Partly Cloudy,43,78,,Raymond James Stadium,Grass,Open
1620,44,1,2,01:03,4,00-0026138,C.Barth,TB,Partly Cloudy,43,78,,Raymond James Stadium,Grass,Open
1621,43,1,2,00:03,1,00-0010373,O.Mare,CAR,Partly Cloudy,43,78,,Raymond James Stadium,Grass,Open
1622,43,1,1,04:07,4,00-0019676,N.Rackers,HOU,Light Rain,90,71,,NRG Stadium,Grass,Open
1623,19,1,2,05:09,4,00-0020578,M.Bryant,ATL,Light Rain,90,71,,NRG Stadium,Grass,Open
1624,54,0,3,04:35,4,00-0019676,N.Rackers,HOU,Light Rain,90,71,,NRG Stadium,Grass,Open
1625,40,1,1,01:29,4,00-0010072,R.Longwell,MIN,Overcast,75,26,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1626,25,1,2,00:03,2,00-0010072,R.Longwell,MIN,Overcast,75,26,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1627,39,1,4,03:10,4,00-0010072,R.Longwell,MIN,Overcast,75,26,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1628,46,1,4,01:38,4,00-0023853,M.Prater,DEN,Overcast,75,26,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1629,23,1,4,00:02,4,00-0023853,M.Prater,DEN,Overcast,75,26,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1630,38,1,1,02:05,4,00-0019778,L.Tynes,NYG,Fair,69,52,,MetLife Stadium,Fieldturf,Open
1631,43,0,2,00:03,3,00-0025580,M.Crosby,GB,Fair,69,52,,MetLife Stadium,Fieldturf,Open
1632,50,1,4,10:58,4,00-0019778,L.Tynes,NYG,Fair,69,52,,MetLife Stadium,Fieldturf,Open
1633,31,1,4,00:03,1,00-0025580,M.Crosby,GB,Fair,69,52,,MetLife Stadium,Fieldturf,Open
1634,53,0,1,07:21,4,00-0028660,D.Bailey,DAL,Clear,38,55,,State Farm Stadium,Grass,Dome
1635,48,1,1,04:18,4,00-0019770,J.Feely,ARI,Clear,38,55,,State Farm Stadium,Grass,Dome
1636,50,1,2,05:55,4,00-0028660,D.Bailey,DAL,Clear,38,55,,State Farm Stadium,Grass,Dome
1637,23,1,3,08:21,4,00-0019770,J.Feely,ARI,Clear,38,55,,State Farm Stadium,Grass,Dome
1638,37,1,3,00:39,4,00-0028660,D.Bailey,DAL,Clear,38,55,,State Farm Stadium,Grass,Dome
1639,49,0,4,00:07,2,00-0028660,D.Bailey,DAL,Clear,38,55,,State Farm Stadium,Grass,Dome
1640,36,1,1,04:58,4,00-0000108,D.Akers,SF,Sunny,52,56,,Candlestick Park,Kentucky Bluegrass,Open
1641,19,1,2,08:43,4,00-0000108,D.Akers,SF,Sunny,52,56,,Candlestick Park,Kentucky Bluegrass,Open
1642,28,1,2,01:45,4,00-0000108,D.Akers,SF,Sunny,52,56,,Candlestick Park,Kentucky Bluegrass,Open
1643,34,1,3,05:45,4,00-0000108,D.Akers,SF,Sunny,52,56,,Candlestick Park,Kentucky Bluegrass,Open
1644,39,1,1,09:33,4,00-0024333,S.Gostkowski,NE,Mostly Cloudy,62,54,,Gillette Stadium,Fieldturf,Open
1645,31,1,2,14:15,4,00-0016919,A.Vinatieri,IND,Mostly Cloudy,62,54,,Gillette Stadium,Fieldturf,Open
1646,29,1,1,00:44,4,00-0023096,N.Novak,SD,Partly Cloudy,87,68,,TIAA Bank Field,419 Tifway Bermuda Grass,Open
1647,20,1,1,09:26,4,00-0004091,P.Dawson,CLE,Partly Cloudy,82,30,,Heinz Field,Desso Grassmaster,Open
1648,24,1,1,06:46,4,00-0026858,G.Gano,WAS,Fair,32,40,,FedExField,Grass,Open
1649,23,1,2,08:58,4,00-0024333,S.Gostkowski,NE,Fair,32,40,,FedExField,Grass,Open
1650,25,1,2,02:18,4,00-0026858,G.Gano,WAS,Fair,32,40,,FedExField,Grass,Open
1651,24,1,2,00:03,4,00-0024333,S.Gostkowski,NE,Fair,32,40,,FedExField,Grass,Open
1652,34,1,2,13:10,4,00-0025580,M.Crosby,GB,Fair,57,41,,Lambeau Field,Desso GrassMaster,Open
1653,38,1,3,12:45,4,00-0025580,M.Crosby,GB,Fair,57,41,,Lambeau Field,Desso GrassMaster,Open
1654,49,1,3,03:36,4,00-0025580,M.Crosby,GB,Fair,57,41,,Lambeau Field,Desso GrassMaster,Open
1655,33,1,4,14:24,4,00-0025580,M.Crosby,GB,Fair,57,41,,Lambeau Field,Desso GrassMaster,Open
1656,53,1,1,04:41,4,00-0026968,R.Succop,KC,Fair,33,40,,MetLife Stadium,Fieldturf,Open
1657,46,1,1,09:56,4,00-0019676,N.Rackers,HOU,Fair,39,38,,Paul Brown Stadium,-,Open
1658,22,1,1,04:58,4,00-0023482,M.Nugent,CIN,Fair,39,38,,Paul Brown Stadium,-,Open
1659,47,1,1,02:36,4,00-0023482,M.Nugent,CIN,Fair,39,38,,Paul Brown Stadium,-,Open
1660,47,0,2,00:35,4,00-0019676,N.Rackers,HOU,Fair,39,38,,Paul Brown Stadium,-,Open
1661,49,1,2,00:11,2,00-0023482,M.Nugent,CIN,Fair,39,38,,Paul Brown Stadium,-,Open
1662,28,1,3,02:11,4,00-0023482,M.Nugent,CIN,Fair,39,38,,Paul Brown Stadium,-,Open
1663,33,1,4,05:35,4,00-0019676,N.Rackers,HOU,Fair,39,38,,Paul Brown Stadium,-,Open
1664,36,1,1,01:25,4,00-0020972,B.Cundiff,BAL,Fair,29,45,,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
1665,22,1,2,03:10,4,00-0016919,A.Vinatieri,IND,Fair,29,45,,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
1666,30,1,2,01:10,4,00-0006800,J.Hanson,DET,Fair,55,36,,Ford Field,Fieldturf,Dome
1667,26,1,4,12:21,4,00-0006800,J.Hanson,DET,Fair,55,36,,Ford Field,Fieldturf,Dome
1668,30,1,3,10:59,4,00-0020578,M.Bryant,ATL,Partly Cloudy,42,48,,Bank of America Stadium,Grass,Open
1669,46,0,3,04:03,4,00-0020578,M.Bryant,ATL,Partly Cloudy,42,48,,Bank of America Stadium,Grass,Open
1670,36,0,4,05:16,4,00-0010373,O.Mare,CAR,Partly Cloudy,42,48,,Bank of America Stadium,Grass,Open
1671,55,0,1,01:39,4,00-0026003,D.Carpenter,MIA,Partly Cloudy,67,78,,Hard Rock Stadium,Grass,Open
1672,40,1,2,08:55,4,00-0028058,A.Henery,PHI,Partly Cloudy,67,78,,Hard Rock Stadium,Grass,Open
1673,22,1,3,04:57,4,00-0026003,D.Carpenter,MIA,Partly Cloudy,67,78,,Hard Rock Stadium,Grass,Open
1674,25,1,1,09:58,4,00-0009028,J.Kasay,NO,Partly Cloudy,38,46,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1675,43,1,2,06:42,4,00-0020962,R.Bironas,TEN,Partly Cloudy,38,46,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1676,29,1,2,00:18,4,00-0009028,J.Kasay,NO,Partly Cloudy,38,46,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1677,22,1,3,03:54,4,00-0009028,J.Kasay,NO,Partly Cloudy,38,46,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1678,46,1,1,04:45,4,00-0000108,D.Akers,SF,Partly Cloudy,28,66,,State Farm Stadium,Grass,Dome
1679,22,1,2,14:12,4,00-0000108,D.Akers,SF,Partly Cloudy,28,66,,State Farm Stadium,Grass,Dome
1680,50,0,2,08:32,4,00-0000108,D.Akers,SF,Partly Cloudy,28,66,,State Farm Stadium,Grass,Dome
1681,27,1,2,02:34,4,00-0000108,D.Akers,SF,Partly Cloudy,28,66,,State Farm Stadium,Grass,Dome
1682,22,1,2,00:10,3,00-0000108,D.Akers,SF,Partly Cloudy,28,66,,State Farm Stadium,Grass,Dome
1683,57,1,4,15:00,4,00-0023252,R.Gould,CHI,A Few Clouds,21,46,,Broncos Stadium at Mile High,Grass,Open
1684,59,1,4,00:08,4,00-0023853,M.Prater,DEN,A Few Clouds,21,46,,Broncos Stadium at Mile High,Grass,Open
1685,51,1,5,08:40,4,00-0023853,M.Prater,DEN,A Few Clouds,21,46,,Broncos Stadium at Mile High,Grass,Open
1686,47,1,2,06:46,4,00-0023096,N.Novak,SD,Mostly Cloudy,64,57,,Qualcomm Stadium,Grass,Open
1687,53,0,2,03:52,4,00-0023635,D.Rayner,BUF,Mostly Cloudy,64,57,,Qualcomm Stadium,Grass,Open
1688,37,1,3,11:47,4,00-0023635,D.Rayner,BUF,Mostly Cloudy,64,57,,Qualcomm Stadium,Grass,Open
1689,23,1,1,07:10,4,00-0019778,L.Tynes,NYG,Overcast,38,52,,AT&T Stadium,RealGrass Matrix,Open
1690,26,1,2,01:07,4,00-0019778,L.Tynes,NYG,Overcast,38,52,,AT&T Stadium,RealGrass Matrix,Open
1691,49,1,2,00:20,4,00-0028660,D.Bailey,DAL,Overcast,38,52,,AT&T Stadium,RealGrass Matrix,Open
1692,49,1,3,07:47,4,00-0028660,D.Bailey,DAL,Overcast,38,52,,AT&T Stadium,RealGrass Matrix,Open
1693,42,1,1,01:40,4,00-0025944,S.Hauschka,SEA,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1694,46,1,2,11:09,4,00-0021940,Josh.Brown,STL,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1695,23,1,3,12:07,4,00-0025944,S.Hauschka,SEA,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1696,38,0,3,04:29,4,00-0025944,S.Hauschka,SEA,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1697,29,1,3,01:54,4,00-0021940,Josh.Brown,STL,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1698,48,1,4,08:32,4,00-0025944,S.Hauschka,SEA,Fair,86,36,,CenturyLink Field,Fieldturf,Open
1699,33,1,1,03:22,4,00-0020578,M.Bryant,ATL,Overcast,66,65,,Georgia Dome,Fieldturf,Dome
1700,31,1,2,00:03,4,00-0020578,M.Bryant,ATL,Overcast,66,65,,Georgia Dome,Fieldturf,Dome
1701,30,1,3,06:43,4,00-0028660,D.Bailey,DAL,Fair,81,67,,Raymond James Stadium,Grass,Open
1702,21,1,1,09:02,4,00-0023482,M.Nugent,CIN,Fair,48,51,,Edward Jones Dome,Fieldturf,Dome
1703,45,0,1,03:49,4,00-0021940,Josh.Brown,STL,Fair,48,51,,Edward Jones Dome,Fieldturf,Dome
1704,26,1,2,04:21,4,00-0021940,Josh.Brown,STL,Fair,48,51,,Edward Jones Dome,Fieldturf,Dome
1705,43,1,2,00:31,4,00-0021940,Josh.Brown,STL,Fair,48,51,,Edward Jones Dome,Fieldturf,Dome
1706,41,1,3,10:26,4,00-0023482,M.Nugent,CIN,Fair,48,51,,Edward Jones Dome,Fieldturf,Dome
1707,20,1,2,08:37,4,00-0026003,D.Carpenter,MIA,Light Snow,79,32,,New Era Field,A-Turf Titan,Open
1708,26,1,2,06:09,4,00-0026003,D.Carpenter,MIA,Light Snow,79,32,,New Era Field,A-Turf Titan,Open
1709,26,0,2,00:02,1,00-0023635,D.Rayner,BUF,Light Snow,79,32,,New Era Field,A-Turf Titan,Open
1710,26,1,4,11:49,4,00-0026003,D.Carpenter,MIA,Light Snow,79,32,,New Era Field,A-Turf Titan,Open
1711,34,1,4,01:26,4,00-0023635,D.Rayner,BUF,Light Snow,79,32,,New Era Field,A-Turf Titan,Open
1712,47,1,1,00:03,4,00-0016919,A.Vinatieri,IND,A Few Clouds,54,47,,Lucas Oil Stadium,Fieldturf,Dome
1713,53,1,2,05:37,4,00-0020962,R.Bironas,TEN,A Few Clouds,54,47,,Lucas Oil Stadium,Fieldturf,Dome
1714,21,1,2,00:25,4,00-0020962,R.Bironas,TEN,A Few Clouds,54,47,,Lucas Oil Stadium,Fieldturf,Dome
1715,40,1,4,12:59,4,00-0016919,A.Vinatieri,IND,A Few Clouds,54,47,,Lucas Oil Stadium,Fieldturf,Dome
1716,36,1,1,09:19,4,00-0026858,G.Gano,WAS,Fair,36,31,,MetLife Stadium,Fieldturf,Open
1717,40,1,2,00:07,2,00-0019778,L.Tynes,NYG,Fair,36,31,,MetLife Stadium,Fieldturf,Open
1718,43,1,3,11:57,4,00-0026858,G.Gano,WAS,Fair,36,31,,MetLife Stadium,Fieldturf,Open
1719,44,0,3,05:38,4,00-0019778,L.Tynes,NYG,Fair,36,31,,MetLife Stadium,Fieldturf,Open
1720,25,1,4,15:00,4,00-0026858,G.Gano,WAS,Fair,36,31,,MetLife Stadium,Fieldturf,Open
1721,33,1,3,01:08,4,00-0025944,S.Hauschka,SEA,Partly Cloudy,58,40,,Soldier Field,Grass,Open
1722,44,1,1,12:24,4,00-0010072,R.Longwell,MIN,Mostly Cloudy,51,44,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1723,49,1,2,13:18,4,00-0010072,R.Longwell,MIN,Mostly Cloudy,51,44,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1724,50,0,4,07:30,4,00-0009028,J.Kasay,NO,Mostly Cloudy,51,44,,Hubert H. Humphrey Metrodome,Fieldturf,Dome
1725,49,0,1,02:17,4,00-0019676,N.Rackers,HOU,Mostly Cloudy,43,61,,NRG Stadium,Grass,Open
1726,26,1,3,11:10,4,00-0019676,N.Rackers,HOU,Mostly Cloudy,43,61,,NRG Stadium,Grass,Open
1727,34,1,3,02:57,4,00-0019676,N.Rackers,HOU,Mostly Cloudy,43,61,,NRG Stadium,Grass,Open
1728,19,1,1,08:59,4,00-0026968,R.Succop,KC,Fair,44,57,,Arrowhead Stadium,Grass,Open
1729,54,0,1,04:14,4,00-0025580,M.Crosby,GB,Fair,44,57,,Arrowhead Stadium,Grass,Open
1730,32,1,1,00:15,4,00-0026968,R.Succop,KC,Fair,44,57,,Arrowhead Stadium,Grass,Open
1731,46,1,3,03:50,4,00-0026968,R.Succop,KC,Fair,44,57,,Arrowhead Stadium,Grass,Open
1732,20,1,4,11:31,4,00-0026968,R.Succop,KC,Fair,44,57,,Arrowhead Stadium,Grass,Open
1733,46,1,2,00:05,3,00-0019646,S.Janikowski,OAK,Mostly Cloudy,77,51,,Oakland–Alameda County Coliseum,Bluegrass,Open
1734,51,1,4,08:17,4,00-0019646,S.Janikowski,OAK,Mostly Cloudy,77,51,,Oakland–Alameda County Coliseum,Bluegrass,Open
1735,39,1,2,06:31,4,00-0025565,N.Folk,NYJ,Fair,49,33,,Lincoln Financial Field,Desso GrassMaster,Open
1736,28,1,2,00:48,4,00-0025565,N.Folk,NYJ,Fair,49,33,,Lincoln Financial Field,Desso GrassMaster,Open
1737,28,1,3,04:26,4,00-0028058,A.Henery,PHI,Fair,49,33,,Lincoln Financial Field,Desso GrassMaster,Open
1738,44,1,2,11:38,4,00-0004091,P.Dawson,CLE,Mostly Cloudy,82,52,,State Farm Stadium,Grass,Dome
1739,33,1,4,05:45,4,00-0019770,J.Feely,ARI,Mostly Cloudy,82,52,,State Farm Stadium,Grass,Dome
1740,22,1,5,11:01,1,00-0019770,J.Feely,ARI,Mostly Cloudy,82,52,,State Farm Stadium,Grass,Dome
1741,26,1,2,13:50,4,00-0023853,M.Prater,DEN,A Few Clouds,21,59,,Broncos Stadium at Mile High,Grass,Open
1742,21,1,2,05:52,4,00-0024333,S.Gostkowski,NE,A Few Clouds,21,59,,Broncos Stadium at Mile High,Grass,Open
1743,34,1,2,00:03,1,00-0024333,S.Gostkowski,NE,A Few Clouds,21,59,,Broncos Stadium at Mile High,Grass,Open
1744,36,0,1,11:56,4,00-0020972,B.Cundiff,BAL,Fair,87,55,,Qualcomm Stadium,Grass,Open
1745,45,1,2,07:51,4,00-0023096,N.Novak,SD,Fair,87,55,,Qualcomm Stadium,Grass,Open
1746,37,0,3,01:21,4,00-0023096,N.Novak,SD,Fair,87,55,,Qualcomm Stadium,Grass,Open
1747,28,1,4,04:31,4,00-0023096,N.Novak,SD,Fair,87,55,,Qualcomm Stadium,Grass,Open
1748,22,1,1,03:29,4,00-0000108,D.Akers,SF,Mostly Sunny,73,52,,Candlestick Park,Kentucky Bluegrass,Open
1749,38,1,2,12:18,4,00-0000108,D.Akers,SF,Mostly Sunny,73,52,,Candlestick Park,Kentucky Bluegrass,Open
1750,51,1,3,06:13,4,00-0023001,S.Suisham,PIT,Mostly Sunny,73,52,,Candlestick Park,Kentucky Bluegrass,Open
1751,48,0,3,00:58,4,00-0023001,S.Suisham,PIT,Mostly Sunny,73,52,,Candlestick Park,Kentucky Bluegrass,Open
1752,23,1,1,04:43,4,00-0016919,A.Vinatieri,IND,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1753,44,1,1,02:06,4,00-0019676,N.Rackers,HOU,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1754,32,1,2,03:41,4,00-0016919,A.Vinatieri,IND,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1755,42,0,2,00:09,3,00-0016919,A.Vinatieri,IND,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1756,35,1,3,10:30,4,00-0019676,N.Rackers,HOU,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1757,47,1,3,00:59,4,00-0016919,A.Vinatieri,IND,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1758,31,1,4,06:52,4,00-0016919,A.Vinatieri,IND,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1759,31,1,4,02:00,4,00-0019676,N.Rackers,HOU,Fog/Mist,93,41,,Lucas Oil Stadium,Fieldturf,Dome
1760,45,0,1,05:08,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1761,31,0,1,00:29,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1762,28,1,2,06:10,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1763,25,1,3,06:23,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1764,25,1,3,02:35,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1765,29,1,4,13:30,4,00-0023635,D.Rayner,BUF,A Few Clouds,49,31,,New Era Field,A-Turf Titan,Open
1766,47,1,1,11:04,4,00-0026003,D.Carpenter,MIA,Fair,41,32,,Gillette Stadium,Fieldturf,Open
1767,51,0,2,00:08,2,00-0024333,S.Gostkowski,NE,Fair,41,32,,Gillette Stadium,Fieldturf,Open
1768,45,1,3,11:44,4,00-0024333,S.Gostkowski,NE,Fair,41,32,,Gillette Stadium,Fieldturf,Open
1769,42,1,4,09:00,4,00-0024333,S.Gostkowski,NE,Fair,41,32,,Gillette Stadium,Fieldturf,Open
1770,48,1,1,01:42,4,00-0019536,S.Graham,BAL,Fair,46,45,,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
1771,43,1,3,05:54,4,00-0019536,S.Graham,BAL,Fair,46,45,,M&T Bank Stadium,419 Tifway Bermuda Grass,Open
1772,51,1,1,07:10,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,50,47,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1773,39,1,2,00:36,4,00-0022874,J.Scobee,JAC,Mostly Cloudy,50,47,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1774,51,1,3,06:21,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,50,47,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1775,35,1,4,12:34,4,00-0020962,R.Bironas,TEN,Mostly Cloudy,50,47,,Nissan Stadium,419 Tifway Bermuda Grass,Open
1776,28,1,1,13:23,4,00-0019646,S.Janikowski,OAK,Fair,41,47,,Arrowhead Stadium,Grass,Open
1777,23,1,1,03:09,4,00-0026968,R.Succop,KC,Fair,41,47,,Arrowhead Stadium,Grass,Open
1778,59,0,2,06:39,4,00-0019646,S.Janikowski,OAK,Fair,41,47,,Arrowhead Stadium,Grass,Open
1779,20,1,3,03:33,4,00-0026968,R.Succop,KC,Fair,41,47,,Arrowhead Stadium,Grass,Open
1780,31,1,4,03:01,4,00-0019646,S.Janikowski,OAK,Fair,41,47,,Arrowhead Stadium,Grass,Open
1781,36,1,5,12:50,3,00-0019646,S.Janikowski,OAK,Fair,41,47,,Arrowhead Stadium,Grass,Open
1782,21,1,2,11:56,4,00-0019778,L.Tynes,NYG,Fair,42,37,,MetLife Stadium,Fieldturf,Open
1783,44,0,2,00:02,4,00-0025565,N.Folk,NYJ,Fair,42,37,,MetLife Stadium,Fieldturf,Open
1784,36,1,4,13:22,4,00-0019778,L.Tynes,NYG,Fair,42,37,,MetLife Stadium,Fieldturf,Open
1785,36,1,1,07:16,4,00-0010072,R.Longwell,MIN,Fair,43,44,,FedExField,Grass,Open
1786,49,0,2,05:40,4,00-0010072,R.Longwell,MIN,Fair,43,44,,FedExField,Grass,Open
1787,26,1,2,01:07,4,00-0026858,G.Gano,WAS,Fair,43,44,,FedExField,Grass,Open
1788,53,1,3,10:47,4,00-0026858,G.Gano,WAS,Fair,43,44,,FedExField,Grass,Open
1789,25,1,4,12:45,4,00-0026858,G.Gano,WAS,Fair,43,44,,FedExField,Grass,Open
1790,23,1,4,04:10,4,00-0010072,R.Longwell,MIN,Fair,43,44,,FedExField,Grass,Open
1791,47,1,4,01:30,4,00-0026858,G.Gano,WAS,Fair,43,44,,FedExField,Grass,Open
1792,21,1,1,08:30,4,00-0010373,O.Mare,CAR,Mostly Cloudy,52,51,,Bank of America Stadium,Grass,Open
1793,42,1,2,05:37,4,00-0026138,C.Barth,TB,Mostly Cloudy,52,51,,Bank of America Stadium,Grass,Open
1794,19,1,2,00:28,4,00-0010373,O.Mare,CAR,Mostly Cloudy,52,51,,Bank of America Stadium,Grass,Open
1795,24,1,1,10:58,4,00-0023482,M.Nugent,CIN,Fair,60,41,,Paul Brown Stadium,-,Open
1796,35,0,2,12:54,4,00-0023482,M.Nugent,CIN,Fair,60,41,,Paul Brown Stadium,-,Open
1797,48,0,2,07:42,4,00-0023482,M.Nugent,CIN,Fair,60,41,,Paul Brown Stadium,-,Open
1798,41,1,2,00:04,2,00-0023482,M.Nugent,CIN,Fair,60,41,,Paul Brown Stadium,-,Open
1799,32,1,3,03:19,4,00-0023482,M.Nugent,CIN,Fair,60,41,,Paul Brown Stadium,-,Open
1800,29,1,4,03:20,4,00-0019770,J.Feely,ARI,Fair,60,41,,Paul Brown Stadium,-,Open
1801,21,1,1,04:46,4,00-0023001,S.Suisham,PIT,Overcast,62,37,,Heinz Field,Desso Grassmaster,Open
1802,52,0,2,00:04,4,00-0021940,Josh.Brown,STL,Overcast,62,37,,Heinz Field,Desso Grassmaster,Open
1803,49,1,3,09:25,4,00-0023001,S.Suisham,PIT,Overcast,62,37,,Heinz Field,Desso Grassmaster,Open
1804,33,0,4,13:44,4,00-0021940,Josh.Brown,STL,Overcast,62,37,,Heinz Field,Desso Grassmaster,Open
1805,50,1,1,00:38,4,00-0006800,J.Hanson,DET,Overcast,73,34,,Ford Field,Fieldturf,Dome
1806,22,1,3,04:57,4,00-0023096,N.Novak,SD,Overcast,73,34,,Ford Field,Fieldturf,Dome
1807,43,1,3,04:33,4,00-0028058,A.Henery,PHI,Overcast,61,43,,AT&T Stadium,RealGrass Matrix,Open
1808,51,1,4,13:30,4,00-0028058,A.Henery,PHI,Overcast,61,43,,AT&T Stadium,RealGrass Matrix,Open
1809,52,0,1,07:50,4,00-0000108,D.Akers,SF,Fair,59,53,,CenturyLink Field,Fieldturf,Open
1810,53,1,2,14:33,4,00-0000108,D.Akers,SF,Fair,59,53,,CenturyLink Field,Fieldturf,Open
1811,19,1,2,01:33,4,00-0025944,S.Hauschka,SEA,Fair,59,53,,CenturyLink Field,Fieldturf,Open
1812,29,1,3,04:08,4,00-0000108,D.Akers,SF,Fair,59,53,,CenturyLink Field,Fieldturf,Open
1813,44,1,4,12:42,4,00-0000108,D.Akers,SF,Fair,59,53,,CenturyLink Field,Fieldturf,Open
1814,39,1,4,03:01,4,00-0000108,D.Akers,SF,Fair,59,53,,CenturyLink Field,Fieldturf,Open
